Timestamp,Root_P_x,Root_P_y,Root_P_z,Root_Q_x,Root_Q_y,Root_Q_z,Root_Q_w,LeftShoulder_P_x,LeftShoulder_P_y,LeftShoulder_P_z,LeftShoulder_Q_x,LeftShoulder_Q_y,LeftShoulder_Q_z,LeftShoulder_Q_w,LeftArm_P_x,LeftArm_P_y,LeftArm_P_z,LeftArm_Q_x,LeftArm_Q_y,LeftArm_Q_z,LeftArm_Q_w,LeftForeArm_P_x,LeftForeArm_P_y,LeftForeArm_P_z,LeftForeArm_Q_x,LeftForeArm_Q_y,LeftForeArm_Q_z,LeftForeArm_Q_w,LeftHand_P_x,LeftHand_P_y,LeftHand_P_z,LeftHand_Q_x,LeftHand_Q_y,LeftHand_Q_z,LeftHand_Q_w,Head_P_x,Head_P_y,Head_P_z,Head_Q_x,Head_Q_y,Head_Q_z,Head_Q_w,RightShoulder_P_x,RightShoulder_P_y,RightShoulder_P_z,RightShoulder_Q_x,RightShoulder_Q_y,RightShoulder_Q_z,RightShoulder_Q_w,RightArm_P_x,RightArm_P_y,RightArm_P_z,RightArm_Q_x,RightArm_Q_y,RightArm_Q_z,RightArm_Q_w,RightForeArm_P_x,RightForeArm_P_y,RightForeArm_P_z,RightForeArm_Q_x,RightForeArm_Q_y,RightForeArm_Q_z,RightForeArm_Q_w,RightHand_P_x,RightHand_P_y,RightHand_P_z,RightHand_Q_x,RightHand_Q_y,RightHand_Q_z,RightHand_Q_w
15609.99,0,0,0,6.66E-08,0,0,1,-0.2258872,1.389701,0.06192033,-0.00990575,-0.07375462,0.7422258,-0.6660058,-0.3400455,1.40146,0.07302246,-0.03112202,0.863817,-0.3279122,0.3812166,-0.3900869,1.201793,0.223534,-0.5200197,0.8470187,-0.1042875,-0.03554754,-0.1449033,1.081068,0.2620899,-0.6239277,0.719891,-0.2653705,-0.1484937,-0.1590527,1.578659,0.05298617,0.1089523,0.0103155,0.993957,-0.008554155,-0.09312043,1.392098,0.01948588,0.2575971,0.09146513,0.6775166,0.6828247,0.008125961,1.397952,-0.03536423,0.3269958,-0.5532778,-0.337518,0.6877788,-0.0179958,1.255582,-0.2453013,-0.1341397,-0.7596138,-0.1633329,0.6150745,-0.1296967,1.004241,-0.2682452,-0.1601921,-0.9098402,-0.3094974,0.2252586
15620.03,0,0,0,6.66E-08,0,0,1,-0.2268746,1.39009,0.06060695,-0.0170572,-0.065978,0.7429413,-0.6658786,-0.341212,1.402139,0.06929114,-0.01502544,0.8599385,-0.3211471,0.3964151,-0.3995485,1.199854,0.2131742,-0.5013558,0.8574041,-0.1158144,-0.009393018,-0.161663,1.070007,0.265388,-0.6069324,0.7333063,-0.2816249,-0.1207585,-0.1598329,1.578908,0.05244694,0.1096331,0.0117991,0.9938441,-0.01073856,-0.09344046,1.392155,0.02030156,0.2524482,0.08762391,0.6808772,0.6819079,0.00852336,1.398455,-0.03315224,0.3324133,-0.5576244,-0.3260034,0.6872255,-0.01120193,1.254011,-0.2423694,-0.1161408,-0.7626064,-0.1550725,0.6171677,-0.1129223,0.9987313,-0.2680826,-0.1369815,-0.9183004,-0.3011189,0.2174596
15630,0,0,0,6.66E-08,0,0,1,-0.2278166,1.390477,0.05925242,-0.02428028,-0.05779576,0.743171,-0.6661585,-0.3423013,1.402674,0.06542721,0.000344239,0.8555655,-0.3136761,0.4118432,-0.4083354,1.197854,0.2022243,-0.4807371,0.8673461,-0.1275978,0.01792451,-0.1794332,1.058413,0.2680714,-0.5874828,0.7466066,-0.2982642,-0.09209179,-0.1608188,1.579146,0.051974,0.1087785,0.01266349,0.9938707,-0.01509835,-0.09374654,1.392211,0.02109931,0.2470625,0.08507599,0.6833042,0.6817755,0.008832008,1.398655,-0.03114764,0.3383489,-0.5614024,-0.3129407,0.6873251,-0.003991008,1.251985,-0.2393505,-0.09905518,-0.7663105,-0.1444613,0.6181324,-0.09518347,0.9929211,-0.2666601,-0.1145895,-0.9271942,-0.2896111,0.2081007
15640.01,0,0,0,6.66E-08,0,0,1,-0.2285047,1.39079,0.05817178,-0.0315423,-0.05061015,0.7434869,-0.6660865,-0.3430701,1.403188,0.06200383,0.01504736,0.850603,-0.3056046,0.4276147,-0.4162444,1.195935,0.1912961,-0.4581299,0.8766361,-0.1396525,0.04608678,-0.198107,1.046555,0.270529,-0.5653476,0.7594906,-0.3155378,-0.06318499,-0.1615186,1.579366,0.05153117,0.1095471,0.01381286,0.9937246,-0.01789388,-0.09397557,1.392308,0.02166082,0.2411857,0.08293052,0.6855587,0.681881,0.009208709,1.398801,-0.02937311,0.344916,-0.5643586,-0.2980906,0.6882404,0.003852367,1.249792,-0.2362366,-0.08319245,-0.771129,-0.1316206,0.6173454,-0.07641295,0.9871754,-0.2639132,-0.09439139,-0.9363291,-0.2751233,0.196687
15649.99,0,0,0,6.66E-08,0,0,1,-0.2293389,1.391193,0.0567478,-0.03829772,-0.04286157,0.7430647,-0.6667469,-0.343963,1.403555,0.05820377,0.02902673,0.8450071,-0.2971887,0.4436213,-0.4237095,1.194029,0.1797115,-0.4334589,0.885112,-0.1521021,0.07453556,-0.2181877,1.034512,0.2718596,-0.5403594,0.771705,-0.3335783,-0.03476565,-0.1623053,1.579635,0.05089527,0.1105249,0.01493959,0.9935414,-0.02090175,-0.09424374,1.392407,0.02237795,0.2346817,0.08109349,0.6875972,0.6823187,0.009554252,1.398832,-0.02740472,0.351725,-0.5661827,-0.2815361,0.6902642,0.01200506,1.247349,-0.2325183,-0.06813049,-0.7766805,-0.116697,0.6152302,-0.05683581,0.9814282,-0.2594124,-0.07732258,-0.9453914,-0.2580483,0.1834882
15660,0,0,0,6.66E-08,0,0,1,-0.2301129,1.391575,0.05536272,-0.04460779,-0.03568774,0.7424055,-0.6675109,-0.3447551,1.403833,0.05460604,0.04247383,0.8388337,-0.2885528,0.4596645,-0.4305702,1.192217,0.1680937,-0.4065939,0.8926932,-0.1649035,0.1028957,-0.2395807,1.022483,0.2724464,-0.5124117,0.7831128,-0.352295,-0.007566832,-0.1631078,1.579909,0.050281,0.1116298,0.01575711,0.9933367,-0.0239403,-0.09451437,1.392547,0.02302776,0.2278004,0.07949904,0.6894346,0.6829838,0.009890914,1.398822,-0.02548801,0.3580534,-0.5673249,-0.2638115,0.6930684,0.02024008,1.244699,-0.2283772,-0.05357292,-0.7822512,-0.1001269,0.6125257,-0.03674747,0.9758178,-0.2534991,-0.06365602,-0.9540972,-0.2387849,0.1691999
15669.98,0,0,0,6.66E-08,0,0,1,-0.2308422,1.391931,0.05401347,-0.05039427,-0.02918855,0.7417437,-0.6681507,-0.345464,1.404088,0.0512416,0.05507633,0.8320959,-0.2798724,0.4756627,-0.4367298,1.190583,0.1566503,-0.3774717,0.8992853,-0.1781226,0.1306685,-0.2621988,1.010748,0.2722977,-0.4814428,0.7937462,-0.3713049,0.01768405,-0.1639271,1.580183,0.0496898,0.1128042,0.01624909,0.9931211,-0.02687193,-0.09479969,1.392725,0.02359553,0.2210129,0.0778485,0.6911995,0.6836203,0.01019356,1.39886,-0.02365294,0.3634048,-0.5680988,-0.245536,0.6963575,0.0282823,1.241958,-0.2238523,-0.03944815,-0.7872642,-0.08205619,0.6098575,-0.01648454,0.970534,-0.2462322,-0.05301793,-0.9622458,-0.2176993,0.1545319
15680.02,0,0,0,6.66E-08,0,0,1,-0.2315356,1.392238,0.05274282,-0.05563868,-0.02323917,0.7410234,-0.6687668,-0.3461106,1.404278,0.04813354,0.06705721,0.8247328,-0.2714112,0.4915847,-0.4423602,1.18914,0.1454815,-0.3458904,0.9048866,-0.1916531,0.1575103,-0.2862526,0.999456,0.2712851,-0.4474182,0.8038121,-0.389973,0.0403032,-0.1647726,1.580436,0.04923293,0.1139892,0.01607444,0.9929081,-0.02969781,-0.09510035,1.392933,0.02413518,0.2146333,0.07591192,0.6929798,0.6840683,0.01045547,1.398994,-0.02185229,0.3674476,-0.5691751,-0.2271536,0.6995882,0.03607133,1.239169,-0.2188916,-0.02567685,-0.791278,-0.06280749,0.6076801,0.003787756,0.9657103,-0.2377125,-0.04461305,-0.9696985,-0.1951202,0.1400816
15690,0,0,0,6.66E-08,0,0,1,-0.2323239,1.392497,0.0515427,-0.0602752,-0.01793138,0.7404699,-0.6691415,-0.3468287,1.404471,0.04530393,0.07827411,0.8168958,-0.2632983,0.5071774,-0.4475432,1.187952,0.1347526,-0.3120515,0.9093928,-0.20502,0.1832924,-0.3116418,0.9889056,0.2692418,-0.4102735,0.8135675,-0.4076636,0.05995703,-0.1657875,1.580676,0.04888142,0.1151149,0.01554887,0.9927006,-0.03245095,-0.09553589,1.393175,0.02467253,0.2086849,0.07371806,0.6948318,0.6842703,0.01055411,1.399249,-0.02006723,0.3702517,-0.5704602,-0.2086769,0.7028112,0.04347579,1.236371,-0.213489,-0.01266906,-0.7942412,-0.04235167,0.605993,0.02375408,0.9614496,-0.2278195,-0.03748797,-0.9763686,-0.1712118,0.1264375
15700.01,0,0,0,6.66E-08,0,0,1,-0.2333001,1.392629,0.05037977,-0.06536862,-0.01410494,0.7397788,-0.6695188,-0.3477261,1.404515,0.04269379,0.08890313,0.8086665,-0.2557051,0.5222735,-0.4525004,1.186893,0.124472,-0.276171,0.9127441,-0.2176385,0.2079938,-0.3383438,0.9791397,0.2658335,-0.3698064,0.8230809,-0.4241575,0.07662614,-0.1671861,1.580879,0.04875394,0.116266,0.01445374,0.9924852,-0.03531095,-0.09616718,1.393495,0.02533505,0.2029912,0.071467,0.6968097,0.6842101,0.01042745,1.399663,-0.01817543,0.3720544,-0.5717082,-0.1899139,0.706157,0.05051172,1.233654,-0.2075404,0.005439767,-0.797273,-0.009406404,0.6035212,0.04977182,0.9577192,-0.2134929,-0.03087498,-0.9821821,-0.1459657,0.1142767
15709.99,0,0,0,6.66E-08,0,0,1,-0.2340971,1.392806,0.04913173,-0.07012016,-0.01061808,0.7387489,-0.6702394,-0.3484458,1.40449,0.04010314,0.09894251,0.8002356,-0.2486606,0.536658,-0.4568829,1.186017,0.114507,-0.2388099,0.9148906,-0.2288603,0.2314483,-0.3655187,0.9704092,0.2605958,-0.3257982,0.8321672,-0.4395781,0.09013631,-0.1683839,1.581094,0.0484294,0.1174221,0.01313418,0.9922564,-0.03830668,-0.09666377,1.393798,0.0257963,0.1974042,0.06941664,0.6990576,0.6837628,0.01039885,1.400173,-0.01651885,0.3729385,-0.5724667,-0.1705005,0.7100201,0.05754076,1.230931,-0.2013425,0.01629892,-0.7985361,0.01367652,0.6015713,0.06926639,0.9551814,-0.2007268,-0.02455886,-0.9870822,-0.1192726,0.104116
15720,0,0,0,6.66E-08,0,0,1,-0.2346249,1.392976,0.0479639,-0.0746059,-0.007595875,0.7373264,-0.6713618,-0.3489036,1.404325,0.0377054,0.1086058,0.7916237,-0.2422502,0.5503199,-0.460741,1.18527,0.1050275,-0.2002977,0.9159455,-0.2385246,0.2530437,-0.3927874,0.9628208,0.2536033,-0.2781765,0.8406584,-0.453752,0.1001046,-0.1692536,1.581266,0.0481595,0.1183596,0.01159583,0.9920456,-0.04126408,-0.096935,1.39403,0.02619622,0.1917355,0.06804007,0.701691,0.6828163,0.01054125,1.400748,-0.01500269,0.3727685,-0.5728431,-0.1502276,0.7143717,0.06471269,1.228125,-0.194702,0.02573019,-0.7991973,0.03711886,0.5993704,0.0883442,0.9532506,-0.1868402,-0.01889293,-0.9910344,-0.09098055,0.09600791
15729.98,0,0,0,6.66E-08,0,0,1,-0.2350974,1.393142,0.04691061,-0.07879672,-0.004792795,0.7355384,-0.672868,-0.3493113,1.404032,0.03549735,0.118161,0.7828143,-0.2365388,0.5632842,-0.4644364,1.184688,0.09598784,-0.1609432,0.9161313,-0.2464369,0.2721574,-0.4200695,0.9565094,0.2447904,-0.2270568,0.8485681,-0.4658974,0.1063814,-0.1700332,1.581429,0.04792454,0.1189209,0.01018472,0.9918806,-0.04389877,-0.09718185,1.394243,0.0266245,0.1859764,0.06759281,0.704639,0.681416,0.01064064,1.401415,-0.01358116,0.3715893,-0.5727532,-0.1290552,0.71918,0.07184786,1.225329,-0.1875708,0.03351882,-0.7993742,0.06082879,0.5968059,0.1066772,0.951992,-0.1717727,-0.01457296,-0.9939823,-0.06114082,0.08971481
15740.02,0,0,0,6.66E-08,0,0,1,-0.2354871,1.393279,0.04583426,-0.08261561,-0.002168637,0.7334789,-0.6746694,-0.3496403,1.403613,0.03334804,0.1279868,0.7738135,-0.231445,0.5755564,-0.468086,1.184287,0.08711879,-0.1211027,0.9155731,-0.2523024,0.2887971,-0.4471025,0.9515202,0.2339368,-0.1730048,0.8560083,-0.4747546,0.1092142,-0.1710957,1.581558,0.04762451,0.1161668,0.008991985,0.9919567,-0.04946469,-0.09737407,1.394446,0.0269436,0.1814759,0.06769679,0.7071304,0.680037,0.01068078,1.402048,-0.01255297,0.3694116,-0.5725388,-0.1071142,0.7240586,0.07899266,1.222497,-0.1802422,0.0396472,-0.7990556,0.0845224,0.5939649,0.1241921,0.951308,-0.1559608,-0.01241219,-0.9958331,-0.03026325,0.08512892
15750,0,0,0,6.66E-08,0,0,1,-0.2358156,1.393362,0.04479889,-0.08619425,0.000308912,0.7313159,-0.6765706,-0.3499054,1.403105,0.03129923,0.1381648,0.7648626,-0.2266502,0.5869634,-0.4716482,1.18404,0.07835175,-0.08125147,0.9143177,-0.2559146,0.3031984,-0.4734719,0.9478354,0.221111,-0.1173793,0.8631175,-0.4789514,0.1088853,-0.1717081,1.581665,0.04733009,0.1160631,0.007833386,0.9918864,-0.05128093,-0.09752736,1.394628,0.02724297,0.1759961,0.06841415,0.7101932,0.6782116,0.01076525,1.40278,-0.01148547,0.3663944,-0.5721402,-0.08466719,0.7288638,0.08620301,1.2199,-0.1723868,0.04402399,-0.7980165,0.1083963,0.5911703,0.1409681,0.9514558,-0.1390044,-0.0131702,-0.9965199,0.000813239,0.08230928
15760.01,0,0,0,6.66E-08,0,0,1,-0.2357013,1.393463,0.04403106,-0.08869204,0.003122909,0.7293905,-0.6783167,-0.3497266,1.402658,0.02963281,0.1490151,0.7562689,-0.2218676,0.5971826,-0.4747735,1.184088,0.06982262,-0.04170303,0.912298,-0.2571946,0.3159501,-0.4986284,0.9455619,0.2066157,-0.06235228,0.870147,-0.4772967,0.1055674,-0.1717039,1.581716,0.04721345,0.1158104,0.006667451,0.991842,-0.05285115,-0.09728577,1.394678,0.02750511,0.1708626,0.06927205,0.7130929,0.676392,0.0112083,1.403371,-0.01053565,0.3627033,-0.5717524,-0.0622547,0.7332598,0.09368896,1.217439,-0.164326,0.04660129,-0.796022,0.1321591,0.588822,0.1571211,0.9522794,-0.1214021,-0.01730323,-0.9960718,0.03119051,0.08104703
15769.99,0,0,0,6.66E-08,0,0,1,-0.2355037,1.393638,0.04305211,-0.09143436,0.00548864,0.7273803,-0.6800942,-0.3494608,1.402272,0.0277921,0.1606396,0.7486868,-0.2165339,0.6056209,-0.4776774,1.184344,0.06085571,-0.002996693,0.9094381,-0.2564521,0.3273322,-0.5225109,0.9446527,0.1901382,-0.01058241,0.8774499,-0.4690763,0.09968997,-0.1716394,1.581859,0.04656867,0.1155793,0.005596539,0.9918014,-0.05422609,-0.09698859,1.394815,0.0273794,0.1660132,0.0702163,0.7157463,0.6746975,0.01168101,1.404005,-0.01003833,0.3584271,-0.5715666,-0.04020825,0.7370383,0.1010478,1.215349,-0.1564878,0.04708469,-0.7933316,0.1556482,0.5866704,0.1720722,0.9539459,-0.1035751,-0.02475527,-0.9946089,0.06014227,0.08077191
15780,0,0,0,6.66E-08,0,0,1,-0.2356833,1.393588,0.04231005,-0.09365688,0.007648757,0.7255561,-0.6817175,-0.3495765,1.401706,0.02630734,0.173606,0.7426794,-0.2100247,0.611701,-0.4808531,1.184573,0.05169887,0.03422534,0.9057823,-0.2539153,0.3375122,-0.545272,0.9448085,0.1722776,0.03565466,0.8852804,-0.4544594,0.09205731,-0.1721769,1.581904,0.04639044,0.1154112,0.004543613,0.9917637,-0.05535903,-0.0970639,1.395008,0.02760972,0.1612726,0.07148359,0.7180853,0.6732275,0.01175579,1.404613,-0.009263488,0.3535679,-0.5721461,-0.01884364,0.7397863,0.1078151,1.213549,-0.1481598,0.04541162,-0.7905735,0.1783858,0.5840464,0.1851427,0.9562533,-0.08495382,-0.04120255,-0.9908175,0.09984052,0.08133392
15790.01,0,0,0,6.66E-08,0,0,1,-0.2357304,1.393512,0.0416856,-0.09559884,0.009531217,0.7241006,-0.6829703,-0.3495591,1.401227,0.02503824,0.1881976,0.7383597,-0.2021066,0.6152723,-0.4838459,1.185123,0.04209053,0.06911025,0.9015734,-0.2497606,0.3464233,-0.5660007,0.946193,0.1531724,0.07531752,0.8936308,-0.4344678,0.08360122,-0.1725269,1.58191,0.04628867,0.1153712,0.003738167,0.9917209,-0.0562612,-0.09702217,1.395142,0.02787189,0.1561568,0.07292767,0.7204466,0.6717541,0.01195167,1.405156,-0.00843292,0.3482461,-0.5735622,0.002082604,0.7414494,0.1146066,1.212008,-0.139509,0.04190522,-0.7884253,0.2003514,0.580077,0.1969969,0.9591355,-0.06573264,-0.05509772,-0.9874197,0.1233246,0.08220682
15800.02,0,0,0,6.66E-08,0,0,1,-0.2354751,1.393441,0.04127173,-0.09729032,0.01101892,0.7231258,-0.6837417,-0.3492418,1.400907,0.02409474,0.204561,0.7353316,-0.1929148,0.616625,-0.4866233,1.186228,0.03211205,0.1009302,0.8974537,-0.243952,0.3533804,-0.5842105,0.9487019,0.133276,0.1228203,0.9065843,-0.3974767,0.07094284,-0.1724453,1.581866,0.04633911,0.1155882,0.003170673,0.9916498,-0.05709682,-0.09669864,1.395161,0.02817222,0.1507871,0.07600434,0.7220273,0.6709421,0.0123682,1.405321,-0.007811383,0.3425494,-0.5759938,0.02273487,0.7418723,0.1215958,1.210428,-0.1307379,0.03663984,-0.7875356,0.2211605,0.5740501,0.2076039,0.9621677,-0.04620598,-0.07129351,-0.9834876,0.1440956,0.08310113
15810,0,0,0,6.66E-08,0,0,1,-0.2351899,1.39329,0.04104097,-0.09876756,0.0121042,0.7226315,-0.6840338,-0.3488989,1.400657,0.02344482,0.2224071,0.7327206,-0.1829884,0.6165801,-0.489551,1.187961,0.02188874,0.1292851,0.8939539,-0.2366325,0.3579626,-0.6001061,0.9520971,0.1131115,0.1474404,0.9150792,-0.3700587,0.06283602,-0.1723321,1.581745,0.04659643,0.1160375,0.003069304,0.9915499,-0.05792064,-0.09635164,1.395102,0.02862749,0.1453587,0.07949542,0.7236761,0.6699585,0.01278426,1.405441,-0.007094777,0.3366022,-0.5792577,0.04344514,0.741129,0.1286446,1.209187,-0.1214874,0.02988408,-0.7879217,0.2409242,0.5658996,0.2169008,0.9657204,-0.02603734,-0.0900263,-0.9791524,0.1618584,0.08341292
15820.01,0,0,0,6.66E-08,0,0,1,-0.2348128,1.393119,0.04078518,-0.1001415,0.01284347,0.7225059,-0.6839533,-0.3484677,1.400508,0.02285135,0.2412973,0.7296545,-0.1726233,0.6161019,-0.4925001,1.190399,0.01127075,0.1538612,0.8917251,-0.227605,0.3596519,-0.6134216,0.9560624,0.09275912,0.1671504,0.9232399,-0.3416385,0.05452365,-0.1720701,1.581574,0.04676105,0.1167527,0.003391778,0.9914096,-0.05886026,-0.09592146,1.394951,0.02898319,0.1400614,0.08248551,0.7255263,0.668723,0.01329418,1.40556,-0.00641496,0.330491,-0.5835251,0.06396063,0.7390422,0.1357546,1.20835,-0.1119461,0.02159052,-0.7892086,0.2595544,0.556161,0.2248435,0.9697946,-0.00550184,-0.1113954,-0.9744955,0.1764202,0.08261717
15829.99,0,0,0,6.66E-08,0,0,1,-0.2344211,1.392893,0.04061289,-0.1016835,0.01341126,0.7227192,-0.6834896,-0.3480144,1.400425,0.02235147,0.2608509,0.725481,-0.1621993,0.6158941,-0.4954755,1.193544,0.000430281,0.1744181,0.8909682,-0.2167769,0.3588342,-0.6241955,0.9602765,0.07249568,0.1819693,0.9309991,-0.3131356,0.04554525,-0.1718595,1.581377,0.04698053,0.1176083,0.00417372,0.9912444,-0.0598829,-0.09547582,1.394796,0.02947562,0.1343616,0.08474692,0.7272167,0.6677732,0.01387949,1.40561,-0.005425527,0.3243459,-0.5886623,0.08405506,0.7356707,0.1427903,1.207865,-0.1018825,0.01172747,-0.7907747,0.277261,0.5455863,0.2314101,0.9743751,0.0156116,-0.1338231,-0.9695802,0.1884126,0.08066349
15840,0,0,0,6.66E-08,0,0,1,-0.2336453,1.392717,0.04062054,-0.1035343,0.01406946,0.7232419,-0.6826448,-0.3471587,1.40051,0.0219762,0.2806038,0.7203143,-0.1518096,0.6159245,-0.4979277,1.19742,-0.01039797,0.191077,0.8914506,-0.20415,0.3565506,-0.6321332,0.9645798,0.05245291,0.1914797,0.9382987,-0.2856607,0.03646315,-0.1711214,1.581156,0.04730647,0.1184718,0.005099867,0.9910713,-0.06096195,-0.09465469,1.394533,0.03005015,0.1277917,0.08637352,0.7284642,0.6674946,0.01492636,1.405368,-0.004128759,0.3213118,-0.5915772,0.09375534,0.7334884,0.146939,1.207504,-0.09603823,1.59E-05,-0.792432,0.2936622,0.5346161,0.2336078,0.9791071,0.03241095,-0.1567914,-0.9645679,0.1973754,0.0779025
15850.01,0,0,0,6.66E-08,0,0,1,-0.2327603,1.392522,0.04067526,-0.1058444,0.01518181,0.7240653,-0.6813931,-0.3461596,1.400702,0.02150943,0.3000441,0.7146689,-0.141348,0.6158274,-0.4999131,1.201804,-0.02120666,0.204635,0.8926425,-0.1898043,0.3539613,-0.63783,0.9688057,0.03233387,0.1955691,0.9450268,-0.2604472,0.02906255,-0.1704244,1.580903,0.0475993,0.1181673,0.006792999,0.9909362,-0.06353234,-0.09372594,1.394222,0.03067449,0.120737,0.08687399,0.7294685,0.6676463,0.0161618,1.404992,-0.002526945,0.3150603,-0.5980527,0.11252,0.7282922,0.1540501,1.207072,-0.08522991,-0.01308791,-0.7941117,0.3091,0.5231376,0.2375722,0.9839063,0.05404271,-0.1812723,-0.9591213,0.20406,0.07474148
15860.02,0,0,0,6.66E-08,0,0,1,-0.2318255,1.3923,0.04078185,-0.1083473,0.01721901,0.7250469,-0.6799055,-0.3450707,1.400932,0.02091588,0.3188204,0.709103,-0.1305365,0.615213,-0.5013264,1.206462,-0.03190858,0.215873,0.894248,-0.1738333,0.3514278,-0.6416085,0.9728658,0.01202267,0.1947669,0.9510826,-0.2384527,0.02545648,-0.1695011,1.580609,0.04803948,0.1191093,0.007725361,0.9907323,-0.06483144,-0.09274757,1.393857,0.03138196,0.1138894,0.08601727,0.7304752,0.6678594,0.01749076,1.404595,-0.000646702,0.3088963,-0.605301,0.1299963,0.7220076,0.1607155,1.206876,-0.07425919,-0.02761174,-0.7961568,0.323293,0.5107383,0.2397258,0.9889907,0.07560516,-0.2066001,-0.9533131,0.2081698,0.07194539
15870,0,0,0,6.66E-08,0,0,1,-0.230748,1.392073,0.04086559,-0.1109284,0.02027975,0.7260206,-0.6783645,-0.3437993,1.401161,0.02011808,0.3369055,0.703912,-0.1190588,0.6138631,-0.5020202,1.211277,-0.04261484,0.225208,0.895867,-0.1568398,0.349436,-0.6436425,0.9768528,-0.008495145,0.1900457,0.9564422,-0.2199294,0.02707086,-0.1684145,1.580295,0.04845248,0.1200454,0.008561882,0.9905252,-0.06615052,-0.09162527,1.393456,0.03212564,0.1048049,0.08500191,0.7319708,0.6678396,0.01904476,1.40424,0.001638227,0.2992487,-0.6107701,0.1437636,0.718848,0.1649636,1.20545,-0.0632886,-0.04313712,-0.7987628,0.3362917,0.4970165,0.2382062,0.992904,0.09682234,-0.2328368,-0.9469053,0.2104676,0.06972359
15880,0,0,0,6.66E-08,0,0,1,-0.229652,1.391836,0.04087615,-0.1136129,0.02398602,0.726922,-0.676832,-0.3424779,1.401365,0.01912337,0.3543437,0.6989627,-0.1067825,0.6119558,-0.5021173,1.216215,-0.05340086,0.2328112,0.8970738,-0.1393018,0.348788,-0.6442221,0.9808456,-0.02924455,0.1825091,0.9611282,-0.2043299,0.03424282,-0.1672851,1.579955,0.04884248,0.1209433,0.00896,0.9903275,-0.06741156,-0.09048331,1.393021,0.03286954,0.09576748,0.08416191,0.7322704,0.668974,0.02062005,1.403488,0.003884838,0.2938767,-0.6196275,0.1586228,0.7103082,0.1709498,1.205365,-0.05244755,-0.05953161,-0.8019377,0.3480329,0.4818982,0.2371762,0.9981833,0.1174512,-0.2598267,-0.9399773,0.2104683,0.06809061
15889.98,0,0,0,6.66E-08,0,0,1,-0.2290453,1.391475,0.04058236,-0.1163689,0.02766688,0.7275991,-0.6754945,-0.3416384,1.401377,0.017814,0.3713017,0.6938969,-0.09383678,0.6097846,-0.5022194,1.221179,-0.06444885,0.2385892,0.8976897,-0.1214177,0.3499806,-0.6439031,0.9847391,-0.05037665,0.173185,0.9651315,-0.1907171,0.04642793,-0.1669465,1.579636,0.04906448,0.1217078,0.009051848,0.9901564,-0.06852698,-0.08981627,1.392768,0.03372217,0.08718157,0.08117377,0.7322683,0.6705176,0.02177413,1.402872,0.006535545,0.2892252,-0.6293793,0.1724821,0.700343,0.1762166,1.205706,-0.04140441,-0.07646815,-0.8055525,0.358462,0.4655569,0.2343339,1.003863,0.1376419,-0.2882956,-0.932197,0.2085513,0.06634063
15900.02,0,0,0,6.66E-08,0,0,1,-0.2277189,1.391217,0.04059786,-0.1180817,0.03162457,0.7281781,-0.6743984,-0.3400995,1.401406,0.01692427,0.3879239,0.6882135,-0.08056759,0.6077715,-0.5012293,1.226463,-0.07503897,0.2425693,0.8977757,-0.1031707,0.3528669,-0.641536,0.9888183,-0.07115912,0.1628898,0.9684029,-0.1781714,0.06259217,-0.1654911,1.579227,0.0496737,0.1224036,0.008867765,0.9900004,-0.06955402,-0.08844246,1.392227,0.0347258,0.07780935,0.07707564,0.7321901,0.6722372,0.02367516,1.401948,0.009650802,0.2857223,-0.6399519,0.1854866,0.688781,0.1820849,1.206129,-0.03017883,-0.09404939,-0.8093136,0.3676529,0.448328,0.2310547,1.009624,0.1573414,-0.3177612,-0.9238065,0.2037933,0.06385863
15910,0,0,0,6.66E-08,0,0,1,-0.2263052,1.39093,0.04063465,-0.1210837,0.03440697,0.7279688,-0.6739561,-0.3384793,1.401214,0.01604106,0.3968833,0.6764053,-0.05359022,0.6181329,-0.4922848,1.228012,-0.09058802,0.2449811,0.8975203,-0.08465441,0.3567569,-0.6303272,0.9890965,-0.09689212,0.1520952,0.9709389,-0.1658469,0.08148699,-0.1639128,1.578772,0.05039017,0.1230968,0.00882812,0.9898462,-0.0705293,-0.08698431,1.391616,0.03587436,0.06821275,0.07163032,0.7323152,0.6737439,0.02566336,1.401057,0.01318061,0.2830089,-0.651325,0.1979961,0.6756327,0.1878957,1.206897,-0.01856688,-0.1122899,-0.8129476,0.3758286,0.4304186,0.2267994,1.015826,0.1767636,-0.3475988,-0.9147533,0.1971092,0.0595803
15920.01,0,0,0,6.66E-08,0,0,1,-0.2247719,1.390625,0.04086538,-0.1241199,0.03670428,0.7273707,-0.6739283,-0.3367586,1.40088,0.01542014,0.4126915,0.6694167,-0.0401016,0.6164083,-0.4902589,1.23356,-0.1006256,0.2461002,0.8971164,-0.0658027,0.3609533,-0.6252409,0.9933822,-0.1170744,0.1408317,0.972846,-0.1529471,0.1017094,-0.1621833,1.578278,0.05139575,0.1238388,0.008785058,0.9896895,-0.07142639,-0.08541375,1.390953,0.03730827,0.06122432,0.06515946,0.7314579,0.6759995,0.02768797,1.399896,0.01677402,0.2807447,-0.6630127,0.2101636,0.6613836,0.1935069,1.207618,-0.006858687,-0.1313685,-0.8162901,0.3831003,0.4118831,0.2214147,1.022159,0.1956305,-0.3768845,-0.9054126,0.1879767,0.05340064
